"authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"Callie Masters","https://yt3.ggpht.com/-WZLKRPRcpGA/AAAAAAAAAAI/AAAAAAAAAAA/FDjy3OzTEY4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCNlRakGbTfwMwezLEIPdKKw","UCNlRakGbTfwMwezLEIPdKKw","jf0ZtZ8CVkk","How much does it cost? It looks overpriced.","How much does it cost? It looks overpriced.","TRUE","none","0","2019-03-15T03:14:31.000Z","2019-03-15T03:14:31.000Z","UgzuFg_Kgn3_EA5jqct4AaABAg",NA,NA
"Frida Zala Fabjancic","https://yt3.ggpht.com/-D_5C1aHW8lE/AAAAAAAAAAI/AAAAAAAAAAA/qxK_9n-2P_c/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCQqV-XTjl9i-dOuhVrTIx_Q","UCQqV-XTjl9i-dOuhVrTIx_Q","jf0ZtZ8CVkk","i&#39;m from slovenia (near italy) and we don&#39;t have a starbucks there. i&#39;m so mad at everyone who doesn&#39;t mind about that! we need starbucks!","i'm from slovenia (near italy) and we don't have a starbucks there. i'm so mad at everyone who doesn't mind about that! we need starbucks!","TRUE","none","0","2019-03-14T17:34:32.000Z","2019-03-14T17:34:32.000Z","UgxiNksNqveVqDKFDYx4AaABAg",NA,NA
"Chris Dewa","https://yt3.ggpht.com/-CAiTmgEQcFY/AAAAAAAAAAI/AAAAAAAAAAA/vmVqYRYJYQc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC9YkBo9b-bHBKJOIPtmh1Tg","UC9YkBo9b-bHBKJOIPtmh1Tg","jf0ZtZ8CVkk","When they have a bunch of money, BOOM!! <U+0001F923><U+0001F923>","When they have a bunch of money, BOOM!! <U+0001F923><U+0001F923>","TRUE","none","0","2019-03-14T17:06:24.000Z","2019-03-14T17:06:24.000Z","UgyGOhetDUbkfr1-Gud4AaABAg",NA,NA
"Joel LeBlanc","https://yt3.ggpht.com/-fUUcGanHlTo/AAAAAAAAAAI/AAAAAAAAAAA/fEpGfvD9DYU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCf6iWkSla1QLloRKZHBjRFQ","UCf6iWkSla1QLloRKZHBjRFQ","jf0ZtZ8CVkk","If every starbucks was like this starbucks, the world would be a better place.","If every starbucks was like this starbucks, the world would be a better place.","TRUE","none","0","2019-03-13T23:31:43.000Z","2019-03-13T23:31:43.000Z","UgxdE-wXCwFFckTpM-R4AaABAg",NA,NA
"<U+8D3E><U+5362><U+5361>","https://yt3.ggpht.com/-hzi25TPw_W8/AAAAAAAAAAI/AAAAAAAAAAA/k52l_bVKFD0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC3xtG3gAHyOkY6NJjOjr5Hw","UC3xtG3gAHyOkY6NJjOjr5Hw","jf0ZtZ8CVkk","C’mon this is pissin me off. We have 4 Starbucks in Milan: one in Malpensa airport , one in San Babila square , one in Corso Como and yes the roastery","C’mon this is pissin me off. We have 4 Starbucks in Milan: one in Malpensa airport , one in San Babila square , one in Corso Como and yes the roastery","TRUE","none","0","2019-03-13T19:48:44.000Z","2019-03-13T19:48:44.000Z","UgzjBtS8monoqaFP6jB4AaABAg",NA,NA
"chad lutin","https://yt3.ggpht.com/-WxdITrblyZs/AAAAAAAAAAI/AAAAAAAAAAA/7ikBjtWK1jE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC4TMEh2eSlCaoqIWuRBcU-A","UC4TMEh2eSlCaoqIWuRBcU-A","jf0ZtZ8CVkk","<b>*White girls want to know your location*</b>","**White girls want to know your location**","TRUE","none","0","2019-03-13T18:09:34.000Z","2019-03-13T18:09:34.000Z","UgyTHMX9dvmPx9hcCtx4AaABAg",NA,NA
"A l","https://yt3.ggpht.com/-md863CMbakk/AAAAAAAAAAI/AAAAAAAAAAA/NBMn-gqr4Bw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC4DVw8CafehFodGUW0rqhvQ","UC4DVw8CafehFodGUW0rqhvQ","jf0ZtZ8CVkk","It&#39;s better than the one in the US but it&#39;s still lower quality than the average Milan coffee. There are 2 other Starbucks in Milan btw.","It's better than the one in the US but it's still lower quality than the average Milan coffee. There are 2 other Starbucks in Milan btw.","TRUE","none","1","2019-03-13T15:55:35.000Z","2019-03-13T15:55:35.000Z","UgyY_nzVA04nUjz8jbB4AaABAg",NA,NA
"Karen Tanoyo","https://yt3.ggpht.com/-nLAOWMMiceg/AAAAAAAAAAI/AAAAAAAAAAA/1HpQNUdnV-o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCDOHGLRxC1vrCOn2oqFl4Vg","UCDOHGLRxC1vrCOn2oqFl4Vg","jf0ZtZ8CVkk","that aint a starbucks tf","that aint a starbucks tf","TRUE","none","0","2019-03-13T10:19:02.000Z","2019-03-13T10:19:02.000Z","UgzE1oD_kG5BgrmX99F4AaABAg",NA,NA
"Kanaya Abigail","https://yt3.ggpht.com/-o8bJ_yJRYno/AAAAAAAAAAI/AAAAAAAAAAA/tTE9GuaIcDQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCuC0sSE3r9YRlgN9xPPb0Sg","UCuC0sSE3r9YRlgN9xPPb0Sg","jf0ZtZ8CVkk","<a href=\"https://www.youtube.com/watch?v=jf0ZtZ8CVkk&amp;t=0m24s\">0:24</a> A LADY WAVE TO THE CAMERA","0:24 A LADY WAVE TO THE CAMERA","TRUE","none","0","2019-03-13T09:10:20.000Z","2019-03-13T09:10:20.000Z","Ugxd6eFBYkqgvvvq_sV4AaABAg",NA,NA
"Oliver Ruiz","https://yt3.ggpht.com/-g2oIV18ZcrM/AAAAAAAAAAI/AAAAAAAAAAA/tCiPnH_iM-A/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC2k36GAspjSRkiNIeYUl_lQ","UC2k36GAspjSRkiNIeYUl_lQ","jf0ZtZ8CVkk","I&#39;m Italian and live in Milan, what Food Insider says is not true, we already have 3 regular Starbucks locations in Milan, with many more to come across Italy. And we are so happy about it. Welcome to Italy, Starbucks!","I'm Italian and live in Milan, what Food Insider says is not true, we already have 3 regular Starbucks locations in Milan, with many more to come across Italy. And we are so happy about it. Welcome to Italy, Starbucks!","TRUE","none","0","2019-03-13T09:00:50.000Z","2019-03-13T09:00:50.000Z","UgzFQuZvkxy832_uyDx4AaABAg",NA,NA
"Vincent Ip","https://yt3.ggpht.com/-Dd_yEuV_crw/AAAAAAAAAAI/AAAAAAAAAAA/p7ivq0bP2Q0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCBmQ49CO6DLkQQ6MMGmC2xg","UCBmQ49CO6DLkQQ6MMGmC2xg","jf0ZtZ8CVkk","what ?  they have starbucks in Africa ?","what ?  they have starbucks in Africa ?","TRUE","none","0","2019-03-13T08:13:55.000Z","2019-03-13T08:13:55.000Z","Ugx8lVf3T8DO5T8Xcvh4AaABAg",NA,NA
"OttomanSlapX","https://yt3.ggpht.com/-uFwgA3QH6_A/AAAAAAAAAAI/AAAAAAAAAAA/8wXFdfeqY8M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC9qv9FDU4kVl2tAFtgvWb9Q","UC9qv9FDU4kVl2tAFtgvWb9Q","jf0ZtZ8CVkk","Starbucks = sugar with coffee flavour. And as every coffee lover will agree upon, espresso is a bad, automated imitation of the Turkish coffee. Sorry Italian friends no offence :)<br /><br />Also one important point which took my attention is the claim of the presentator to drink water after drinking an espresso. If this is really the custom in Italy then they really don&#39;t know how to drink coffee as if someone drinks water after finishing his coffee then it would mean that the coffee was bad. By drinking water after coffee you want to wash off the bad taste and this would mean an offence in Turkey for the coffee maker. So never, ever drink water after your coffee in a public café or when visiting if you don&#39;t want to offend the owner :)<br /><br />The correct way of drinking coffee is to take a first sip from water to wash your tongue off any other taste and to prepare it for the sensational taste of your coffee. The sips also have a name in Turkey as the first sip is called the acquaintance, the second sip alliance and the third sip addiction if you are enjoying a truly good Turkish coffee.<br /><br />Last but not least, never drink your coffee alone. At the end “A cup of Turkish coffee will be remembered for forty years.”","Starbucks = sugar with coffee flavour. And as every coffee lover will agree upon, espresso is a bad, automated imitation of the Turkish coffee. Sorry Italian friends no offence :)

Also one important point which took my attention is the claim of the presentator to drink water after drinking an espresso. If this is really the custom in Italy then they really don't know how to drink coffee as if someone drinks water after finishing his coffee then it would mean that the coffee was bad. By drinking water after coffee you want to wash off the bad taste and this would mean an offence in Turkey for the coffee maker. So never, ever drink water after your coffee in a public café or when visiting if you don't want to offend the owner :)

The correct way of drinking coffee is to take a first sip from water to wash your tongue off any other taste and to prepare it for the sensational taste of your coffee. The sips also have a name in Turkey as the first sip is called the acquaintance, the second sip alliance and the third sip addiction if you are enjoying a truly good Turkish coffee.

Last but not least, never drink your coffee alone. At the end “A cup of Turkish coffee will be remembered for forty years.”","TRUE","none","0","2019-03-13T07:43:41.000Z","2019-03-13T07:54:47.000Z","UgxXQIjnVXsvtUF9gcd4AaABAg",NA,NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","<a href=\"https://www.youtube.com/watch?v=jf0ZtZ8CVkk&amp;t=8m34s\">8:34</a> Arriviamo a Napoli? Ahahah! Who will pay 3 euro for an Espresso that in Naples costs from 80 cents (Cheaper) to  max 1,20 (expensive)...??? And she has accent from Apulia! WTF? <U+0001F923><U+0001F923><U+0001F923>","8:34 Arriviamo a Napoli? Ahahah! Who will pay 3 euro for an Espresso that in Naples costs from 80 cents (Cheaper) to  max 1,20 (expensive)...??? And she has accent from Apulia! WTF? <U+0001F923><U+0001F923><U+0001F923>","TRUE","none","0","2019-03-13T07:37:09.000Z","2019-03-13T07:40:50.000Z","UgwhqX9CRokXy8WzNcB4AaABAg",NA,NA
"E.D. MN","https://yt3.ggpht.com/-ooX5yS3J44g/AAAAAAAAAAI/AAAAAAAAAAA/65qhfZ9GNfY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCifEgjqCEqRx0dHOYsCAWVQ","UCifEgjqCEqRx0dHOYsCAWVQ","jf0ZtZ8CVkk","in developed countries like US, Japan, Australia &amp; Europe, Starbucks is considered shit since those areas have rich coffee cultures...artisan coffees are blooming in there...<br />but as someone living in a small city in a developing country, Starbucks is the only one where I can get an &quot;okay&quot; coffee if I&#39;m out of beans to brew (or just want to have a cup outside my home)...coffee culture is still on its infancy in where I live","in developed countries like US, Japan, Australia & Europe, Starbucks is considered shit since those areas have rich coffee cultures...artisan coffees are blooming in there...
but as someone living in a small city in a developing country, Starbucks is the only one where I can get an \"okay\" coffee if I'm out of beans to brew (or just want to have a cup outside my home)...coffee culture is still on its infancy in where I live","TRUE","none","1","2019-03-13T07:08:20.000Z","2019-03-13T07:08:20.000Z","Ugwn4BnXGDjRo7bxn114AaABAg",NA,NA
"Louis Hetenyi","https://yt3.ggpht.com/-YMvNeIHk5UA/AAAAAAAAAAI/AAAAAAAAAAA/_3uILy5TuGA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC7sXC2bGZwQKbbNeL4z4FgQ","UC7sXC2bGZwQKbbNeL4z4FgQ","jf0ZtZ8CVkk","It’s so bad they only have 1","It’s so bad they only have 1","TRUE","none","0","2019-03-13T04:49:37.000Z","2019-03-13T04:49:37.000Z","UgxZQUL48gDQrYmYmQt4AaABAg",NA,NA
"Sarah Rose","https://yt3.ggpht.com/-PpExotjtYdA/AAAAAAAAAAI/AAAAAAAAAAA/OmD8AHbhLOU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCEDQrDPfiknYtKYEzHOSQEQ","UCEDQrDPfiknYtKYEzHOSQEQ","jf0ZtZ8CVkk","There’s at least 4 Starbucks in Milano only","There’s at least 4 Starbucks in Milano only","TRUE","none","0","2019-03-12T19:22:53.000Z","2019-03-12T19:22:53.000Z","UgxSJgpQmBaEuykswGt4AaABAg",NA,NA
"Eddie Glas","https://yt3.ggpht.com/-kb1Y8OwkPjs/AAAAAAAAAAI/AAAAAAAAAAA/1CwxTepV7Rg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCBBYTkN7wUguEC_ogYSzxmA","UCBBYTkN7wUguEC_ogYSzxmA","jf0ZtZ8CVkk","I don&#39;t see why they should build Starbucks in Italy. Italian bars already make excellent coffee at affordable prices with the typical traditional air of an Italian bar (an espresso costs around 1€ in any Italian bar). Why do they have to Americanize everything? Did they do it to attract tourists? I think Milan has so much to show besides a strange copy of Starbucks.","I don't see why they should build Starbucks in Italy. Italian bars already make excellent coffee at affordable prices with the typical traditional air of an Italian bar (an espresso costs around 1€ in any Italian bar). Why do they have to Americanize everything? Did they do it to attract tourists? I think Milan has so much to show besides a strange copy of Starbucks.","TRUE","none","0","2019-03-12T18:04:48.000Z","2019-03-12T18:04:48.000Z","Ugx__Mh4H9pZR-rL-0x4AaABAg",NA,NA
"Adagio","https://yt3.ggpht.com/-7bwoghsfJtw/AAAAAAAAAAI/AAAAAAAAAAA/bZoAfZBCDtc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCQTZT5PKHmPPQN6NxL3ez6g","UCQTZT5PKHmPPQN6NxL3ez6g","jf0ZtZ8CVkk","<a href=\"https://www.youtube.com/watch?v=jf0ZtZ8CVkk&amp;t=0m27s\">0:27</a> is fckin me whenever i saw camera shooting something <U+0001F602><U+0001F602><U+0001F602><U+0001F602>","0:27 is fckin me whenever i saw camera shooting something <U+0001F602><U+0001F602><U+0001F602><U+0001F602>","TRUE","none","0","2019-03-12T16:53:29.000Z","2019-03-12T16:53:29.000Z","Ugxk3jGeuw35n-wttoB4AaABAg",NA,NA
"Garrett Porter","https://yt3.ggpht.com/-oGZkGsSy4F4/AAAAAAAAAAI/AAAAAAAAAAA/en7dJsDX02g/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCcoC3vfdwlgTJCLs4MG-9oQ","UCcoC3vfdwlgTJCLs4MG-9oQ","jf0ZtZ8CVkk","Hey mom??? Can we go to starbucks???","Hey mom??? Can we go to starbucks???","TRUE","none","0","2019-03-12T14:00:32.000Z","2019-03-12T14:00:32.000Z","UgzwVe6kVmuSYuTa-vh4AaABAg",NA,NA
"Victoria Films","https://yt3.ggpht.com/-FSm2kw82C_Q/AAAAAAAAAAI/AAAAAAAAAAA/wZuPqFu5kF8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCvOZC3A-zHzLqSHR0GYTwOw","UCvOZC3A-zHzLqSHR0GYTwOw","jf0ZtZ8CVkk","starbucks is actually an insult to italy but lets see how you guys avoid shame","starbucks is actually an insult to italy but lets see how you guys avoid shame","TRUE","none","0","2019-03-12T12:09:50.000Z","2019-03-12T12:09:50.000Z","UgyNumbev65pRFx5FZJ4AaABAg",NA,NA
"EpicThe112","https://yt3.ggpht.com/-xIvlQCNCsyI/AAAAAAAAAAI/AAAAAAAAAAA/suHIJVBHuj0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC9CR1CKwmyMYsKB9bjt8t3Q","UC9CR1CKwmyMYsKB9bjt8t3Q","jf0ZtZ8CVkk","If This Were to be the concept in the United States if it had to cost $1.13 less than in Italy because $1 13 is the equivalent of 1 euro which is Italy&#39;s National currency after January 4th 1999","If This Were to be the concept in the United States if it had to cost $1.13 less than in Italy because $1 13 is the equivalent of 1 euro which is Italy's National currency after January 4th 1999","TRUE","none","1","2019-03-11T18:04:22.000Z","2019-03-11T18:04:22.000Z","UgzxA4Lhb7STdxelsJl4AaABAg",NA,NA
"Gen Garcia","https://yt3.ggpht.com/-3zL5JpMAZ0Y/AAAAAAAAAAI/AAAAAAAAAAA/VVJlCFz-Ln4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCKNoSDfeRjhUHXRp6I-AtfA","UCKNoSDfeRjhUHXRp6I-AtfA","jf0ZtZ8CVkk","I&#39;m not convinced. I&#39;m not italian but I would rather go for authentic italian coffee culture experience.","I'm not convinced. I'm not italian but I would rather go for authentic italian coffee culture experience.","TRUE","none","16","2019-03-11T15:57:20.000Z","2019-03-11T15:57:20.000Z","UgwAKtiEikjtJzEUtY94AaABAg",NA,NA
"Dewi Kresnaningsih","https://yt3.ggpht.com/-eGIJkQCmui4/AAAAAAAAAAI/AAAAAAAAAAA/cYZBbA_-Ncs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCfxrAUkYaP-uyzzg2E_PFeQ","UCfxrAUkYaP-uyzzg2E_PFeQ","jf0ZtZ8CVkk","The only Starbucks who doesnt taste like any other Starbucks in any other world","The only Starbucks who doesnt taste like any other Starbucks in any other world","TRUE","none","3","2019-03-11T14:27:01.000Z","2019-03-11T14:27:01.000Z","Ugykda_v3Bf4Ukz41cp4AaABAg",NA,NA
"Miss Blue Nature","https://yt3.ggpht.com/-exgkjRNOTtQ/AAAAAAAAAAI/AAAAAAAAAAA/7mbSexUO_Nc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCpHF2R0Ftf6FBuqw6vRpDXA","UCpHF2R0Ftf6FBuqw6vRpDXA","jf0ZtZ8CVkk","I want to work at insider so I can eat all these for free","I want to work at insider so I can eat all these for free","TRUE","none","3","2019-03-11T13:51:29.000Z","2019-03-11T13:51:29.000Z","Ugy9fwhdPPLqRKEmLaF4AaABAg",NA,NA
"Allan Tj","https://yt3.ggpht.com/-OvMDR7PHM34/AAAAAAAAAAI/AAAAAAAAAAA/H73eDqwEANo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCMn4Q2IZ6Hc_SmH90eZbdrw","UCMn4Q2IZ6Hc_SmH90eZbdrw","jf0ZtZ8CVkk","It&#39;s all just so damn extra for coffee.","It's all just so damn extra for coffee.","TRUE","none","6","2019-03-11T12:13:07.000Z","2019-03-11T12:13:07.000Z","UgzGD9lUgSXrxLYacNV4AaABAg",NA,NA
"Alessandro","https://yt3.ggpht.com/-UBH6W-LrjaQ/AAAAAAAAAAI/AAAAAAAAAAA/FgTLvXtS_GA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC6p4EzkTXMV6su46KnCAUQQ","UC6p4EzkTXMV6su46KnCAUQQ","jf0ZtZ8CVkk","Italy&#39;s accent is so funny","Italy's accent is so funny","TRUE","none","0","2019-03-11T11:17:35.000Z","2019-03-11T11:17:35.000Z","Ugz22AquY3Aa41DhPZN4AaABAg",NA,NA
"Sad Potato","https://yt3.ggpht.com/-QDm-njTfTpU/AAAAAAAAAAI/AAAAAAAAAAA/Lz_CqX--x5k/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCnHZBd4SQGM0BjkKtk0OyKA","UCnHZBd4SQGM0BjkKtk0OyKA","jf0ZtZ8CVkk","Why does it feel like City 17 from Half-Life 2?","Why does it feel like City 17 from Half-Life 2?","TRUE","none","0","2019-03-11T04:30:50.000Z","2019-03-11T04:30:50.000Z","UgxQUcbGPy2MNT_h5HV4AaABAg",NA,NA
"Aomori Teachers","https://yt3.ggpht.com/-baubvIfy6pw/AAAAAAAAAAI/AAAAAAAAAAA/xTTNvOBeT24/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCmf7gUdOodjMENcGKTfAczA","UCmf7gUdOodjMENcGKTfAczA","jf0ZtZ8CVkk","Does it have free wifi tho?","Does it have free wifi tho?","TRUE","none","0","2019-03-11T03:58:52.000Z","2019-03-11T03:58:52.000Z","Ugy14qcpcR6k-rfTt5N4AaABAg",NA,NA
"Erin Harrell","https://yt3.ggpht.com/-yrLFNXqr1_w/AAAAAAAAAAI/AAAAAAAAAAA/uAYlYDpOLUo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCCUCCMJRdb_RZpbyaG0l0Ag","UCCUCCMJRdb_RZpbyaG0l0Ag","jf0ZtZ8CVkk","Basic white girls would die in Italy away from here","Basic white girls would die in Italy away from here","TRUE","none","0","2019-03-11T03:02:07.000Z","2019-03-11T03:02:07.000Z","UgwZ0zpLYUFNX2OmIH94AaABAg",NA,NA
"Finger bits Clark westy 48","https://yt3.ggpht.com/-MgwlMA_ilgE/AAAAAAAAAAI/AAAAAAAAAAA/aJCzHtK2SwA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCzJ5H8eTHOIHs4_INbeiU-w","UCzJ5H8eTHOIHs4_INbeiU-w","jf0ZtZ8CVkk","Shit this is gonna be expensive","Shit this is gonna be expensive","TRUE","none","0","2019-03-10T20:51:01.000Z","2019-03-10T20:51:01.000Z","UgxO9WNHKEgt3uzbUTp4AaABAg",NA,NA
"io","https://yt3.ggpht.com/-lNnj5vJcFOE/AAAAAAAAAAI/AAAAAAAAAAA/JmF-uMyoTns/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC36Bemn_OCQ5MzkG9l0l3Hg","UC36Bemn_OCQ5MzkG9l0l3Hg","jf0ZtZ8CVkk","<b>L&#39;ACQUA SI BEVE PRIMA, PER PULIRSI IL PALATO DA ALTRI SAPORI ED ESSERE PRONTI AL CAFFE!!</b>","*L'ACQUA SI BEVE PRIMA, PER PULIRSI IL PALATO DA ALTRI SAPORI ED ESSERE PRONTI AL CAFFE!!*","TRUE","none","1","2019-03-10T19:31:24.000Z","2019-03-10T19:31:32.000Z","UgwlHd91VB1-3sunboF4AaABAg",NA,NA
"Ingrid Cavalieri","https://yt3.ggpht.com/-ERcBYcTLwoQ/AAAAAAAAAAI/AAAAAAAAAAA/DYxqRbVWVe0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCWZaz6Vi1aqFRSY6Op3593g","UCWZaz6Vi1aqFRSY6Op3593g","jf0ZtZ8CVkk","It’s not anymore though, we have about 3 other normal Starbucks in Milan which does frappuccino and other normal Starbucks drinks, there also is not too much people waiting outside in the normal ones instead of the Roastery which has A LOT of people in line to get a cappuccino, still I’m very happy to have e Reserve Roastery in my city","It’s not anymore though, we have about 3 other normal Starbucks in Milan which does frappuccino and other normal Starbucks drinks, there also is not too much people waiting outside in the normal ones instead of the Roastery which has A LOT of people in line to get a cappuccino, still I’m very happy to have e Reserve Roastery in my city","TRUE","none","1","2019-03-10T18:58:20.000Z","2019-03-10T18:58:20.000Z","UgzvCxT1bJHl4yOBVbV4AaABAg",NA,NA
"Youtube King","https://yt3.ggpht.com/-eLVZlVtKV5U/AAAAAAAAAAI/AAAAAAAAAAA/yuLu3nzSvGQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCswjLH6Bl_i5Lpeiwj8cZFg","UCswjLH6Bl_i5Lpeiwj8cZFg","jf0ZtZ8CVkk","Do they write customers names on their glasses?","Do they write customers names on their glasses?","TRUE","none","0","2019-03-10T18:07:16.000Z","2019-03-10T18:07:16.000Z","UgwKu-t2vsk3fP3cCCp4AaABAg",NA,NA
"ImVaine 0880","https://yt3.ggpht.com/-WFDaSi5Bx8o/AAAAAAAAAAI/AAAAAAAAAAA/7R9kFMw8e_0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCK1h2nQRjDohwid_4zQWjlw","UCK1h2nQRjDohwid_4zQWjlw","jf0ZtZ8CVkk","Students who want to have a place to review wants to know your exact location <U+0001F60F> <a href=\"http://www.youtube.com/results?search_query=%23FilipinoStudentsBeLike\">#FilipinoStudentsBeLike</a>","Students who want to have a place to review wants to know your exact location <U+0001F60F> #FilipinoStudentsBeLike","TRUE","none","0","2019-03-10T15:15:42.000Z","2019-03-10T15:15:42.000Z","UgzQO2aj47slLgeUxit4AaABAg",NA,NA
"RainUponMe","https://yt3.ggpht.com/-tVZm36xXpdw/AAAAAAAAAAI/AAAAAAAAAAA/asNBk_SWk6g/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCHEQ9pi30yuV7B0PUVPOU3A","UCHEQ9pi30yuV7B0PUVPOU3A","jf0ZtZ8CVkk","You guys should be thanking Ethiopia! That’s where coffee is from! Italians tried to invade one of the neighboring countries and discovered coffee in Ethiopia!","You guys should be thanking Ethiopia! That’s where coffee is from! Italians tried to invade one of the neighboring countries and discovered coffee in Ethiopia!","TRUE","none","1","2019-03-10T14:40:54.000Z","2019-03-10T14:40:54.000Z","UgyD6FJarMpTpZ6JRFx4AaABAg",NA,NA
"Gboy","https://yt3.ggpht.com/-VXwumfcth0c/AAAAAAAAAAI/AAAAAAAAAAA/1Ex7PlLzVDs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCi9joAVWxz3OuvjFeYqe_3Q","UCi9joAVWxz3OuvjFeYqe_3Q","jf0ZtZ8CVkk","Serve them the same burnt coffee espresso you serve and see if thye like it","Serve them the same burnt coffee espresso you serve and see if thye like it","TRUE","none","0","2019-03-10T14:33:41.000Z","2019-03-10T14:33:41.000Z","Ugw97s5oPd4BdAcaqet4AaABAg",NA,NA
"Phillip Ech","https://yt3.ggpht.com/-ou6sQkjvK58/AAAAAAAAAAI/AAAAAAAAAAA/pO3N8bsSugQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCluvydTNDs0ax3aI0LaM4fA","UCluvydTNDs0ax3aI0LaM4fA","jf0ZtZ8CVkk","Damn, now I have another reason to go to Milan","Damn, now I have another reason to go to Milan","TRUE","none","0","2019-03-10T13:07:38.000Z","2019-03-10T13:07:38.000Z","UgxkEySMvxrJ0OBKkdx4AaABAg",NA,NA
"JustAGreenyApple","https://yt3.ggpht.com/-wh1ejYpB4Hs/AAAAAAAAAAI/AAAAAAAAAAA/c0AP6PlXR3Q/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCOuTrAhMrEQelefozxEqLoQ","UCOuTrAhMrEQelefozxEqLoQ","jf0ZtZ8CVkk","Charlie and his Starbucks factory","Charlie and his Starbucks factory","TRUE","none","0","2019-03-10T13:05:38.000Z","2019-03-10T13:05:38.000Z","UgzxchoD2OBt8q0nH7h4AaABAg",NA,NA
"Sabrina Sawh","https://yt3.ggpht.com/-msnVKdPq0TQ/AAAAAAAAAAI/AAAAAAAAAAA/8B4U7LcEqDg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCpst_9CHh134KEBXvfJ8fEQ","UCpst_9CHh134KEBXvfJ8fEQ","jf0ZtZ8CVkk","I wanna go there<U+0001F609><U+0001F48B><U+0001F48B><U+0001F48B><U+0001F445><U+0001F445><U+0001F917><U+0001F917>","I wanna go there<U+0001F609><U+0001F48B><U+0001F48B><U+0001F48B><U+0001F445><U+0001F445><U+0001F917><U+0001F917>","TRUE","none","0","2019-03-10T12:41:09.000Z","2019-03-10T12:41:09.000Z","UgzOsAROWkyaxgeItlp4AaABAg",NA,NA
