id,title,publication_date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
o9u7SmT1p-U,Projection Cakes Light Up,2017-10-19T21:46:35.000Z,52738,460,11,0,52,https://www.youtube.com/watch?v=o9u7SmT1p-U
OaskJWAUZeQ,Pho Served With A Whole Lobster,2017-11-07T00:00:00.000Z,19387,205,7,0,40,https://www.youtube.com/watch?v=OaskJWAUZeQ
Ob1yxoGK_cQ,Voodoo Doughnuts Have People Under A Sweet Spell,2018-05-05T20:00:00.000Z,102211,1649,115,0,255,https://www.youtube.com/watch?v=Ob1yxoGK_cQ
Ocn4QF2f1yc,Baby Sponge Cakes Fly Off The Pan,2018-06-06T16:00:02.000Z,106465,1436,39,0,132,https://www.youtube.com/watch?v=Ocn4QF2f1yc
odrpY6ItN8c,Treasure Chest That's Actually A Cocktail Enjoyed By Rihanna,2018-06-03T16:00:02.000Z,25174,455,21,0,29,https://www.youtube.com/watch?v=odrpY6ItN8c
odRVJIR8jVA,"Inside Puerto Rico's Pork Highway, The Ruta Del Lechón",2019-03-10T17:00:04.000Z,55663,698,109,0,310,https://www.youtube.com/watch?v=odRVJIR8jVA
oFi_nfnN6gQ,Behind The Scenes At America's Most Famous Butcher | Legendary Eats,2018-12-22T17:00:05.000Z,1218082,8156,786,0,1249,https://www.youtube.com/watch?v=oFi_nfnN6gQ
oFL1LbO3GY0,We Tried To See If A Hot Dog Toaster Works Better Than A Grill,2018-07-18T16:00:03.000Z,36176,475,37,0,117,https://www.youtube.com/watch?v=oFL1LbO3GY0
oh7AO4bAYgs,41 Next-Level Pizza Slices Across The US,2018-12-05T17:00:06.000Z,612066,7449,397,0,941,https://www.youtube.com/watch?v=oh7AO4bAYgs
oIn6cTve7Xw,We Tried To Eat A 7-Pound Pizza Burrito,2018-08-30T16:00:07.000Z,133546,1998,127,0,357,https://www.youtube.com/watch?v=oIn6cTve7Xw
OjTYkhpJBXM,Big Candy Bars At Hershey's Chocolate World,2018-02-06T21:00:02.000Z,1871284,24795,746,0,1765,https://www.youtube.com/watch?v=OjTYkhpJBXM
oLiMDHohwk0,Gigantic Shrimp And Carne Asada Burrito Stuffed With Fries,2018-05-20T20:00:01.000Z,59368,1118,44,0,87,https://www.youtube.com/watch?v=oLiMDHohwk0
olQz-kmNQBU,Rainbow Shaved Ice Is A Colorful Spin To An Asian Dessert,2018-01-02T18:00:04.000Z,179391,2304,32,0,140,https://www.youtube.com/watch?v=olQz-kmNQBU
onP5FJmjgEw,Pizza Is Actually A Giant Cookie Cake,2018-05-13T20:00:01.000Z,109921,1579,63,0,197,https://www.youtube.com/watch?v=onP5FJmjgEw
onYFHOoVHYw,Is Steak Tartare Safe To Eat?,2018-08-16T16:00:08.000Z,849962,8578,1350,0,4670,https://www.youtube.com/watch?v=onYFHOoVHYw
oRY3wQ4-2y4,Food artist makes videos in the styles of Hollywood directors,2017-08-31T14:30:49.000Z,8824,84,1,0,1,https://www.youtube.com/watch?v=oRY3wQ4-2y4
OsbrOiMRphk,What A 17-Layer Pork Katsu Sandwich Tastes Like | What's It Taste Like,2019-02-20T17:00:03.000Z,47637,840,58,0,147,https://www.youtube.com/watch?v=OsbrOiMRphk
oSjY6NspdY4,Ube Ice Cream Tops This Popular Filipino Dessert,2018-11-04T17:00:04.000Z,74087,1470,25,0,197,https://www.youtube.com/watch?v=oSjY6NspdY4
otxFQW8MsTI,Tacos In Doritos Bag: The Ultimate Junk Food,2018-03-29T16:00:04.000Z,230954,3032,158,0,353,https://www.youtube.com/watch?v=otxFQW8MsTI
OvTRVoAUGrE,How Giant Italian Mortadella Sausage Is Made,2018-05-25T20:00:04.000Z,1473652,4850,1033,0,764,https://www.youtube.com/watch?v=OvTRVoAUGrE
oy6hmDt_RMg,How Many Burger Sliders Can You Eat In 30 Minutes? | Can We Finish It?,2018-09-18T16:00:05.000Z,111821,1400,71,0,355,https://www.youtube.com/watch?v=oy6hmDt_RMg
p0BXD5BpFQ0,A popular UK pizzeria gave away free pizza in exchange for vegetables,2017-05-17T16:38:55.000Z,646,8,0,0,1,https://www.youtube.com/watch?v=p0BXD5BpFQ0
p5DGfDdfX3Y,We Compared IHOP's New Breakfast Sandwiches To McDonald's,2018-04-18T16:00:09.000Z,43305,614,47,0,82,https://www.youtube.com/watch?v=p5DGfDdfX3Y
paFfAHRmGdU,"Why You Should Try Jiggly, Fluffy Korean Cheesecake",2017-11-15T23:30:00.000Z,9207,120,6,0,18,https://www.youtube.com/watch?v=paFfAHRmGdU
PBTV20U5mdg,Fresh Caramel Corn Made Right Before Your Eyes,2017-11-06T20:00:02.000Z,3684,41,1,0,6,https://www.youtube.com/watch?v=PBTV20U5mdg
pDoL6jLePZc,Sip On The Selfieccino — Coffee With Your Face On It,2018-05-19T16:00:08.000Z,29183,563,20,0,72,https://www.youtube.com/watch?v=pDoL6jLePZc
pFGnBQ4ur7k,"Private Beach Café Serves Over 2,000 Pounds Of Calamari Each Week",2018-05-23T16:00:04.000Z,91236,1388,70,0,224,https://www.youtube.com/watch?v=pFGnBQ4ur7k
pHrJLlY2t94,Restaurant Makes Lazy Egg-Themed Food After Gudetama,2018-01-09T16:00:03.000Z,588437,10263,394,0,1745,https://www.youtube.com/watch?v=pHrJLlY2t94
pI2iP-NZDKw,"We Tried $3,000 Worth Of Cocktails",2018-05-16T16:00:03.000Z,92133,1274,74,0,119,https://www.youtube.com/watch?v=pI2iP-NZDKw
pis0N2D6hY0,Churros Wrapped Around Hot Dogs,2018-03-14T19:00:04.000Z,21406,366,17,0,74,https://www.youtube.com/watch?v=pis0N2D6hY0
pLF8hhykKgc,Pizza Is 6 Feet Long And Can Feed 10 People,2017-11-02T19:00:03.000Z,18783,222,5,0,15,https://www.youtube.com/watch?v=pLF8hhykKgc
Pmchb3GMNSY,Burger Drenched In Cheese: The Most Viral Food Video Of 2018,2019-01-05T17:00:03.000Z,126479,2242,152,0,236,https://www.youtube.com/watch?v=Pmchb3GMNSY
pN7s_ZmYXG4,How Does An Ostrich Egg Taste?,2018-07-21T16:00:02.000Z,1133369,11760,740,0,2602,https://www.youtube.com/watch?v=pN7s_ZmYXG4
pNnM-QJCY4I,Why Peter Luger Is The Most Legendary Steakhouse In NYC | Legendary Eats,2019-02-01T17:00:07.000Z,921922,7544,511,0,1353,https://www.youtube.com/watch?v=pNnM-QJCY4I
pT2Au8b8Y7U,Millennials Try The McRib For The First Time — Here's What They Thought,2017-11-29T17:34:34.000Z,101533,630,98,0,160,https://www.youtube.com/watch?v=pT2Au8b8Y7U
PtxomuHBAVI,Giant Ice Cream Sandwich Made For Cardi B Served At NYC Rooftop,2018-05-19T20:00:01.000Z,139463,2134,90,0,202,https://www.youtube.com/watch?v=PtxomuHBAVI
pvqk8CQD2CM,Pizza Pot Pie Is Basically A Bowl Of Cheese,2017-11-27T16:30:01.000Z,661494,6816,382,0,706,https://www.youtube.com/watch?v=pvqk8CQD2CM
PxBlZnQMIJE,Big Fried Chicken Sandwich Has 4 Buns,2018-01-26T17:00:05.000Z,140602,1955,81,0,148,https://www.youtube.com/watch?v=PxBlZnQMIJE
PXBZ-HNOH4U,Cheesy Burrata Pizza Is Taking Over The Internet,2018-09-08T20:00:00.000Z,179632,2710,160,0,291,https://www.youtube.com/watch?v=PXBZ-HNOH4U
PzEL8I_GOCU,Giant Cannoli Is Stuffed With 35 More Cannoli,2018-03-09T20:00:04.000Z,219628,3281,77,0,256,https://www.youtube.com/watch?v=PzEL8I_GOCU
Q2lRs1r8C9c,"This chef makes cakes that look like pizzas, burgers, and hotdogs",2017-07-18T14:12:54.000Z,5979,65,0,0,7,https://www.youtube.com/watch?v=Q2lRs1r8C9c
q3YSYJ6KjSY,35 Wild Burgers You Need To Eat Before You Die,2019-03-11T16:00:05.000Z,117187,2027,79,0,400,https://www.youtube.com/watch?v=q3YSYJ6KjSY
qd82es0fzGs,NYC Restaurant Makes 26 Different Flavors Of Gnocchi | Best Thing On The Menu,2019-01-06T17:00:06.000Z,136028,1874,110,0,245,https://www.youtube.com/watch?v=qd82es0fzGs
qdIGndx0-tI,Restaurant Serves 50 Tons Of Garlic A Year,2018-06-23T20:00:02.000Z,193697,2219,235,0,625,https://www.youtube.com/watch?v=qdIGndx0-tI
qfagC_PqXgY,We Tried A Pizza Made Out Of Doritos,2018-05-04T20:00:03.000Z,167590,2238,130,0,228,https://www.youtube.com/watch?v=qfagC_PqXgY
QG1iJfj-5Ts,All-Avocado Restaurant Makes Avocado Fries,2018-02-24T15:00:05.000Z,215781,2964,196,0,546,https://www.youtube.com/watch?v=QG1iJfj-5Ts
QHpUUSfjuDE,Butcher Personally Picks Out The Perfect Steak For You,2018-07-29T16:00:03.000Z,210562,2268,75,0,311,https://www.youtube.com/watch?v=QHpUUSfjuDE
qip9ExduvWo,Tower Of Cheese Wheels Make The Perfect Cake,2019-01-12T17:00:06.000Z,69116,1029,65,0,127,https://www.youtube.com/watch?v=qip9ExduvWo
Qj14VFwl1NU,Wine-Infused Pasta Is Cooked In Giant Cheese Wheel,2018-10-07T16:00:06.000Z,68037,965,51,0,146,https://www.youtube.com/watch?v=Qj14VFwl1NU
qKCgyDCwDEc,"NYC Restaurant Serves All Vegan, Homestyle Food",2018-08-18T16:00:12.000Z,101268,2344,73,0,325,https://www.youtube.com/watch?v=qKCgyDCwDEc
QlJ-vaacd8I,Singaporean Restaurant Puts Durian In All Its Food,2018-01-23T15:00:01.000Z,319188,3626,121,0,1180,https://www.youtube.com/watch?v=QlJ-vaacd8I
QmDXoSL7FIo,All-Natural Ice Cream Is The Softest And Creamiest,2018-10-04T16:00:06.000Z,340247,5492,112,0,468,https://www.youtube.com/watch?v=QmDXoSL7FIo
qo6Rqq1JtE0,Ribs Cook Over A 900 Degree Oven For 5 Hours,2018-05-17T16:00:06.000Z,152319,1514,93,0,173,https://www.youtube.com/watch?v=qo6Rqq1JtE0
Qq8QTC-_TeM,8 Places Doing Outrageous Things With Pizza,2018-01-02T21:26:02.000Z,206277,2055,99,0,219,https://www.youtube.com/watch?v=Qq8QTC-_TeM
QqAjOdaJcI4,Look Inside Cornell University's Cheese Lab,2017-10-19T22:05:03.000Z,21298,136,2,0,18,https://www.youtube.com/watch?v=QqAjOdaJcI4
qQEI6QsegRA,Burgers Are Better When Dipped In Cheese Sauce,2018-03-06T15:12:49.000Z,368424,3981,225,0,627,https://www.youtube.com/watch?v=qQEI6QsegRA
qrlXogPH1-A,"Restaurant Created A burger, Pizza, And Kebab Hybrid",2017-12-07T15:20:11.000Z,13424,116,9,0,16,https://www.youtube.com/watch?v=qrlXogPH1-A
qRTIZARsZtQ,Rainbow Mozzarella Sticks,2017-10-20T15:09:12.000Z,43502,480,21,0,56,https://www.youtube.com/watch?v=qRTIZARsZtQ
qUhbnY8lMF0,6 Best NYC Lunch Spots For Cheese Lovers,2018-10-11T16:00:10.000Z,48691,955,26,0,67,https://www.youtube.com/watch?v=qUhbnY8lMF0
QViSsHRKtQ8,Making Fancy Chocolate Desserts With Netflix's 'Nailed It' Chef Jacques Torres,2018-05-15T16:00:04.000Z,317834,4709,86,0,202,https://www.youtube.com/watch?v=QViSsHRKtQ8
qWDDvIByHJc,Ultimate Burgers Made For Cheese Lovers,2018-01-10T14:00:04.000Z,391425,5136,111,0,402,https://www.youtube.com/watch?v=qWDDvIByHJc
R2ShYu8gy74,Why Kobe Beef Is So Expensive,2017-10-20T15:05:14.000Z,117425,711,79,0,89,https://www.youtube.com/watch?v=R2ShYu8gy74
ragC7kajQPw,Juicy Burger Patties Are Actually Made From Plant Protein,2018-07-19T16:00:12.000Z,110338,1552,95,0,544,https://www.youtube.com/watch?v=ragC7kajQPw
RHb-ivOGBis,Lobster Mountain Feast Costs Nearly $400,2018-07-28T16:00:03.000Z,90416,1376,49,0,170,https://www.youtube.com/watch?v=RHb-ivOGBis
RIH9aRCBsuw,How To Cook Stuffed Peppers Perfectly,2017-11-07T17:00:02.000Z,1318,12,3,0,2,https://www.youtube.com/watch?v=RIH9aRCBsuw
rJ6wIMtHOHk,Chocolate Peanut Butter Cake Has 20 Layers,2018-02-16T15:00:03.000Z,120233,1678,31,0,186,https://www.youtube.com/watch?v=rJ6wIMtHOHk
Rl4y8LMHRwY,We Played A Wasabi Roulette Sushi Challenge,2019-02-25T19:20:23.000Z,75038,1155,74,0,160,https://www.youtube.com/watch?v=Rl4y8LMHRwY
RMZBqzGK3pU,Edible Cookie Dough Shop Is Taking Over NYC,2017-10-18T22:08:41.000Z,1885826,18559,377,0,2464,https://www.youtube.com/watch?v=RMZBqzGK3pU
rOtheQ0MS7U,How Crispy Peking Duck Is Made,2018-02-17T19:30:00.000Z,365080,2756,292,0,709,https://www.youtube.com/watch?v=rOtheQ0MS7U
rpOnDFILyf0,9 Places To Visit If You Love Beer,2018-02-19T18:00:03.000Z,17368,258,22,0,55,https://www.youtube.com/watch?v=rpOnDFILyf0
rSnNaE_yQ88,We Ate Insects At The Brooklyn Bugs Pop-Up Restaurant,2018-02-22T18:00:04.000Z,51583,413,133,0,231,https://www.youtube.com/watch?v=rSnNaE_yQ88
Rw9D_xRQK0Q,South Korean Shaved Ice Looks Like Noodles,2017-11-17T17:30:00.000Z,22389,314,7,0,38,https://www.youtube.com/watch?v=Rw9D_xRQK0Q
rws2FHE3AAM,Giant Cream Puffs Are Most Popular Food At Wisconsin State Fair,2018-09-01T16:00:06.000Z,81104,1533,16,0,192,https://www.youtube.com/watch?v=rws2FHE3AAM
rXexRzLQkvs,12 Different Types Of Pizza In One Box,2018-01-18T16:00:05.000Z,170233,2356,114,0,216,https://www.youtube.com/watch?v=rXexRzLQkvs
RYk0OIUOhgE,What Trendy Foods You Could Buy With Your 'Confetti' Winnings,2018-11-28T22:46:17.000Z,46026,618,60,0,51,https://www.youtube.com/watch?v=RYk0OIUOhgE
RZQU0uuMF24,We Tried This Giant Ostrich Egg Breakfast | WTF Food,2018-10-16T16:00:06.000Z,188893,2339,97,0,245,https://www.youtube.com/watch?v=RZQU0uuMF24
s397BVbns1E,Baby Banana Is Actually Dessert In Disguise,2018-07-30T16:00:05.000Z,202616,2732,103,0,389,https://www.youtube.com/watch?v=s397BVbns1E
S4PyBOE-99w,Cow Bone Marrow Is A Rich Delicacy In Slovenia,2017-11-16T18:00:02.000Z,23940,174,21,0,71,https://www.youtube.com/watch?v=S4PyBOE-99w
s6g_pWZx9aU,Bakery Makes Cookies Of All Sizes,2017-11-02T16:30:01.000Z,5019,87,0,0,12,https://www.youtube.com/watch?v=s6g_pWZx9aU
s7wXlDQZ_Ck,Millennials Try Cracker Barrel For The First Time,2018-09-17T16:00:07.000Z,55707,499,315,0,416,https://www.youtube.com/watch?v=s7wXlDQZ_Ck
S8hUzi6v43c,How Rock Candy Is Made,2018-02-04T19:00:02.000Z,3289629,15924,561,0,1957,https://www.youtube.com/watch?v=S8hUzi6v43c
s9ua77Nu5yk,We Tried An All-Avocado Restaurant,2018-01-25T17:30:01.000Z,226672,2436,161,0,409,https://www.youtube.com/watch?v=s9ua77Nu5yk
scdq2xfCE34,Ice cream-filled donut cones in Prague,2016-04-28T17:40:36.000Z,4321,48,2,0,1,https://www.youtube.com/watch?v=scdq2xfCE34
sDIK0893iEg,Foods Covered In Gold,2018-02-02T23:00:02.000Z,1589983,10015,686,0,2793,https://www.youtube.com/watch?v=sDIK0893iEg
SGHPM0aesfo,Watch An Omelette Explode Before Your Eyes,2017-11-15T18:30:00.000Z,116205,1143,59,0,155,https://www.youtube.com/watch?v=SGHPM0aesfo
skzx5v9cyLo,Melted Cheese Fondue Burger In NYC,2018-10-01T16:00:07.000Z,75917,1238,78,0,128,https://www.youtube.com/watch?v=skzx5v9cyLo
sp2L4fcN7BE,How Turkish Cheese Is Made,2017-10-20T19:40:10.000Z,101431,397,54,0,148,https://www.youtube.com/watch?v=sp2L4fcN7BE
SPixn7Ucyic,Michael Jordan's Giant French Fries,2017-11-18T14:30:01.000Z,211838,1543,121,0,277,https://www.youtube.com/watch?v=SPixn7Ucyic
Sqv1DN1T9dE,World’s Spiciest Ice Cream Requires Signing A Waiver Before Eating It,2018-04-15T16:00:03.000Z,700761,7560,218,0,1111,https://www.youtube.com/watch?v=Sqv1DN1T9dE
SswTFWGMmFE,Lawry's The Prime Rib Can Carve A Mean Piece Of Meat,2017-12-13T19:30:01.000Z,45583,413,68,0,219,https://www.youtube.com/watch?v=SswTFWGMmFE
sT2KkBZvOLM,We Tried Cow Intestines At This NYC Korean Restaurant,2018-08-23T16:00:08.000Z,38790,549,69,0,191,https://www.youtube.com/watch?v=sT2KkBZvOLM
ST7AdJiBuD8,"LA Shop Makes 25,000 Poke Bowls A Week",2017-10-30T22:00:01.000Z,17408,178,6,0,20,https://www.youtube.com/watch?v=ST7AdJiBuD8
stFfuo62yfc,We Tried Galaxy-Themed Froyo From 16 Handles,2018-07-24T16:00:06.000Z,51502,1123,30,0,154,https://www.youtube.com/watch?v=stFfuo62yfc
suhyTlTi28A,Steak Is Cooked In A Log Of Butter,2018-09-01T20:00:02.000Z,4384674,32505,11494,0,7138,https://www.youtube.com/watch?v=suhyTlTi28A
suvn8bZVeps,Bouquet Of Flowers Is Actually Made Of Marshmallows,2018-05-18T20:00:04.000Z,39376,733,24,0,51,https://www.youtube.com/watch?v=suvn8bZVeps
sUw_lH4UnUc,The restaurant run by nuns where everything is free,2017-10-18T08:30:02.000Z,8262,129,0,0,8,https://www.youtube.com/watch?v=sUw_lH4UnUc
sxgF-mTpTHE,How to mould boiling sugar syrup into rainbow lollipops,2017-05-03T13:18:59.000Z,12685,90,3,0,3,https://www.youtube.com/watch?v=sxgF-mTpTHE
sZSDB7_hu78,We Tried Egg Yolk Coffee,2017-11-09T21:00:02.000Z,737657,5523,636,0,1629,https://www.youtube.com/watch?v=sZSDB7_hu78
T4dIXQOtjJc,We Tried 8-Foot-Long Noodles,2018-01-17T20:00:02.000Z,592988,6879,272,0,492,https://www.youtube.com/watch?v=T4dIXQOtjJc
t4u-aAXpSyY,Hot Guts Is The Texas BBQ Sausage To Try,2017-10-19T21:46:50.000Z,37613,168,17,0,11,https://www.youtube.com/watch?v=t4u-aAXpSyY
t9zGkCWoUww,Edible Gelatin Art Is The Prettiest Indonesian Snack,2017-11-05T13:00:04.000Z,2842,60,0,0,12,https://www.youtube.com/watch?v=t9zGkCWoUww
TbpSSUDBuUo,Oprah’s Frozen Pizza Vs  Other Popular Brands,2018-10-17T16:00:04.000Z,34205,452,53,0,90,https://www.youtube.com/watch?v=TbpSSUDBuUo
Tcz3VTe_9Xk,Salad Pizza Is The Most LA Pizza Ever,2018-10-27T16:00:05.000Z,73383,1233,241,0,430,https://www.youtube.com/watch?v=Tcz3VTe_9Xk
TDbyEIDR4l0,Soft Serve Ice Cream in Watermelon Tacos,2017-11-21T13:30:00.000Z,19408,323,7,0,37,https://www.youtube.com/watch?v=TDbyEIDR4l0
thwu9nw4qyo,The Best Ribs In Kansas Are Cooked And Served In A Gas Station | Legendary Eats,2019-02-16T17:00:04.000Z,294480,3542,121,0,427,https://www.youtube.com/watch?v=thwu9nw4qyo
TizeVjgUNoU,Indian-Inspired Tacos Use Naan And Curries,2017-10-19T22:08:06.000Z,27237,265,8,0,36,https://www.youtube.com/watch?v=TizeVjgUNoU
TKpY87rrRmw,Could You Finish Korea's Spiciest Curry Dish?,2018-07-02T16:00:04.000Z,723525,9659,318,0,975,https://www.youtube.com/watch?v=TKpY87rrRmw
TLA0I7eJnqg,10-Pound Chocolate Doughnut Filled With Marshmallow | Jumbo Eats,2018-07-07T16:00:04.000Z,113088,1897,77,0,237,https://www.youtube.com/watch?v=TLA0I7eJnqg
trxLcFVcqdY,Glazed Pastries Look Like Real Fruit,2017-11-21T23:00:02.000Z,15469,261,10,0,28,https://www.youtube.com/watch?v=trxLcFVcqdY
tsssiRbqbmI,Traditional Mexican Ice Pops Are Made With All-Natural Ingredients,2018-12-12T17:00:12.000Z,391390,6014,106,0,478,https://www.youtube.com/watch?v=tsssiRbqbmI
tuMrw0ZWHiw,"Suckling Pig Is So Tender, It's Cut By Plates",2018-05-11T16:00:11.000Z,85390,830,389,0,485,https://www.youtube.com/watch?v=tuMrw0ZWHiw
TVqnfVIcyg4,Milk And Cookie Heaven Sells 12-Inch Cookie Pizza,2018-05-28T16:00:04.000Z,179621,3623,98,0,279,https://www.youtube.com/watch?v=TVqnfVIcyg4
tVS5Nqwdkn0,Glitter Beer Is The Newest Internet Obsession,2018-03-16T14:00:04.000Z,46521,558,64,0,128,https://www.youtube.com/watch?v=tVS5Nqwdkn0
twBXSKnxPz8,BBQ Spot Is All Vegan — So We Compared It To Real Meat,2018-06-02T16:00:02.000Z,219277,3499,261,0,820,https://www.youtube.com/watch?v=twBXSKnxPz8
tYNBPwu01BY,Inside Ample Hills' NYC Ice Cream Factory,2018-11-27T17:00:06.000Z,58146,915,22,0,72,https://www.youtube.com/watch?v=tYNBPwu01BY
u0ltIKNUKVQ,We Tried Chick-Fil-A's Secret Menu,2018-10-28T16:00:05.000Z,505665,6097,1226,0,628,https://www.youtube.com/watch?v=u0ltIKNUKVQ
u6UbD080SNM,"How Candy With 16,000 Strands Of Sugar Is Made",2018-02-16T18:00:07.000Z,87275,1039,22,0,90,https://www.youtube.com/watch?v=u6UbD080SNM
u6Y-Ubwtd_0,Chocolate cigars looks scarily like the real thing,2017-04-05T12:01:49.000Z,8364,81,2,0,4,https://www.youtube.com/watch?v=u6Y-Ubwtd_0
Ug_4JCSqrCw,Best Cheap Eat In NYC's Chinatown With Strictly Dumpling | Legendary Eats,2019-01-15T17:00:15.000Z,532212,8017,279,0,945,https://www.youtube.com/watch?v=Ug_4JCSqrCw
ug9Z40ah1tE,8-Pound Burrito Is Bigger Than An Arm,2018-06-19T16:00:08.000Z,62366,978,53,0,136,https://www.youtube.com/watch?v=ug9Z40ah1tE
uH2G0XDQfos,10 Ice Creams With Unusual Toppings,2018-08-13T16:00:07.000Z,514390,6447,155,0,527,https://www.youtube.com/watch?v=uH2G0XDQfos
uIf2ZOu-a50,Stuffed Crème Brûlée Doughnuts,2017-10-19T21:44:51.000Z,41238,315,10,0,52,https://www.youtube.com/watch?v=uIf2ZOu-a50
uJ8RaqaCJdc,We Tried A Vegan Cheeseburger,2018-04-20T20:00:06.000Z,47010,865,33,0,113,https://www.youtube.com/watch?v=uJ8RaqaCJdc
uptENeWcGlU,Soft Serve Ice Cream In A Watermelon Slice,2018-06-09T16:00:08.000Z,289861,3951,116,0,399,https://www.youtube.com/watch?v=uptENeWcGlU
uQnpYMYDbng,Does This Philadelphia Tomato Pie Count As Pizza?,2018-10-25T16:00:11.000Z,109719,1205,128,0,333,https://www.youtube.com/watch?v=uQnpYMYDbng
UsiJ9NDCelo,We Tried the Toxic Waste Challenge,2017-11-02T21:30:00.000Z,49071,444,26,0,281,https://www.youtube.com/watch?v=UsiJ9NDCelo
uSIuTKxUfb0,The Best Pastrami Sandwich Isn't In New York – It's In LA | Legendary Eats,2018-09-03T16:00:07.000Z,86010,1515,65,0,240,https://www.youtube.com/watch?v=uSIuTKxUfb0
UtV99QnrlqQ,Prince Street Pizza Vs. Artichoke Basille's Pizza | Which Is Better? Ep 3,2017-12-21T19:00:02.000Z,68695,604,54,0,78,https://www.youtube.com/watch?v=UtV99QnrlqQ
uUZ48GNINQY,Super Fast Japanese Sushi Trains,2017-12-20T17:30:01.000Z,147661,1967,32,0,212,https://www.youtube.com/watch?v=uUZ48GNINQY
UX3Vjhg8raY,We Tried The Zombie Frappuccino From Starbucks,2017-11-05T22:30:00.000Z,3088,38,2,0,5,https://www.youtube.com/watch?v=UX3Vjhg8raY
UzFPcmfRIYY,Could You Eat A 3-Pound Slice Of Cake In 10 Minutes?,2018-02-14T21:00:04.000Z,580575,7226,184,0,1648,https://www.youtube.com/watch?v=UzFPcmfRIYY
V1_vM9iN49E,Happy Pills is a Candy Pharmacy,2017-11-16T22:30:00.000Z,25328,463,7,0,42,https://www.youtube.com/watch?v=V1_vM9iN49E
v4HRQpvVwDY,NYC Italian Restaurant Makes A Pasta Volcano,2018-01-12T19:00:04.000Z,348449,3902,185,0,266,https://www.youtube.com/watch?v=v4HRQpvVwDY
V4qKhEm07qY,How This London Cafe Prints Selfies Onto Cappuccinos,2017-12-21T15:15:07.000Z,15206,104,5,0,15,https://www.youtube.com/watch?v=V4qKhEm07qY
v7pefIbwcuE,What A $180 Wagyu Sandwich Tastes Like | What's It Taste Like,2019-02-21T17:00:14.000Z,298983,3123,309,0,606,https://www.youtube.com/watch?v=v7pefIbwcuE
v8E4CkeEy1s,Mega Poke Bowl Weighs 20 Pounds,2018-03-02T17:00:08.000Z,167461,1791,98,0,259,https://www.youtube.com/watch?v=v8E4CkeEy1s
v93dZ8g5SKE,Dalessandro's Is Philly's Favorite Cheesesteak,2019-03-07T20:15:37.000Z,60923,992,47,0,106,https://www.youtube.com/watch?v=v93dZ8g5SKE
VauFXN-2SUE,"We Tried Krystal, The 86-Year-Old Southern Fast Food Chain",2018-08-17T16:00:05.000Z,96117,1294,81,0,264,https://www.youtube.com/watch?v=VauFXN-2SUE
vc6nXUTipU4,Indian Street Food Made With 240 Eggs,2017-10-20T15:13:12.000Z,45061,284,14,0,61,https://www.youtube.com/watch?v=vc6nXUTipU4
VdC4j7q_p80,How Malaysian Jelly Is Made,2017-11-20T02:30:00.000Z,27616,297,48,0,153,https://www.youtube.com/watch?v=VdC4j7q_p80
vhFhxLsGBTE,"Giant \Cheese Boat\"" Has Over 50 Eggs""",2018-01-10T16:00:04.000Z,144736,1562,79,0,186,https://www.youtube.com/watch?v=vhFhxLsGBTE
VhwY8sMpYMs,LA Spot Makes Authentic Chicago-Style Deep-Dish Pizza,2018-09-28T16:00:08.000Z,67773,1235,37,0,119,https://www.youtube.com/watch?v=VhwY8sMpYMs
VKDdz7X1V-o,How PEZ Is Made,2019-02-17T17:00:03.000Z,148487,2011,67,0,238,https://www.youtube.com/watch?v=VKDdz7X1V-o
VM_PgKAR_ME,People Are Lining Up For Rainbow Cotton Candy Mountains,2017-12-04T22:30:01.000Z,986431,7773,221,0,878,https://www.youtube.com/watch?v=VM_PgKAR_ME
Vm1Zeu-DpmU,How HI-CHEW Candy Is Made,2018-11-30T17:00:05.000Z,647072,10795,245,0,1087,https://www.youtube.com/watch?v=Vm1Zeu-DpmU
vQ-y43_Z07A,Slovenian baker makes artwork on bread,2017-08-23T15:23:47.000Z,79661,1251,14,0,17,https://www.youtube.com/watch?v=vQ-y43_Z07A
vuAlDnkzirA,"Food Stall Fries Over 1,000 Bao Each Day",2018-05-04T16:00:05.000Z,129505,1884,50,0,152,https://www.youtube.com/watch?v=vuAlDnkzirA
vx8BSvcxW8A,We Tried The New Lay’s Potato Chip Flavors,2018-07-31T16:00:05.000Z,85743,1189,73,0,216,https://www.youtube.com/watch?v=vx8BSvcxW8A
vy2MjxOvLsk,We Tried Robot-Made Sushi,2018-12-24T17:00:05.000Z,61261,983,81,0,135,https://www.youtube.com/watch?v=vy2MjxOvLsk
VZ-R53ZetPs,"Machine Makes 1,500 Dumplings In An Hour",2018-08-15T16:00:04.000Z,147754,2166,105,0,345,https://www.youtube.com/watch?v=VZ-R53ZetPs
VZhr7TzHIg4,Halo Top Ice Cream Opens Their First Shop In LA,2017-11-27T15:21:05.000Z,328848,4887,80,0,262,https://www.youtube.com/watch?v=VZhr7TzHIg4
VZwHAZqfJhw,Mythical Japanese Candy Art,2017-10-19T21:44:09.000Z,100008,948,22,0,84,https://www.youtube.com/watch?v=VZwHAZqfJhw
w2fzboe5BbE,How Tito's Tacos Became LA's Favorite Hardshell Taco | Legendary Eats,2018-12-23T17:00:06.000Z,473053,5091,309,0,738,https://www.youtube.com/watch?v=w2fzboe5BbE
